,p,t,right,wrong,bias,lexeme,h,a,lang,right_this,wrong_this,ts,uid,lexeme_orig,datetime,decimal_hours
339207,0.83333331,17.732372685185187,2.449489742783178,1.4142135623730951,1.0,en:ducks/duck<n><pl>,67.41464070348417,0.4449489742783178,es->en,5,6,1362669047,u:homT,ducks/duck<n><pl>,2013-03-07 15:10:47,15.17972222222222
134982,0.9999,0.0036111111111111,2.23606797749979,1.4142135623730951,1.0,en:'/'<apos>,25.02906331695402,0.4706742197221988,es->en,2,2,1362869874,u:fXc4,'/'<apos>,2013-03-09 22:57:54,22.965
477249,0.9999,0.9310416666666668,1.7320508075688772,1.0,1.0,en:monday/monday<n><sg>,274.0,0.6220084679281462,it->en,2,2,1362502216,u:ilwc,monday/monday<n><sg>,2013-03-05 16:50:16,16.837777777777777
96593,0.9999,1.9640972222222224,5.196152422706632,1.7320508075688772,1.0,en:woman/woman<n><sg>,274.0,0.2248797632095822,pt->en,1,1,1362926444,u:efFl,woman/woman<n><sg>,2013-03-10 14:40:44,14.678888888888888
167406,0.9999,0.0053356481481481,4.898979485566356,1.7320508075688772,1.0,en:is/be<vbser><pri><p3><sg>,36.98204547793527,0.2378958443298743,es->en,1,1,1362557365,u:g3vN,is/be<vbser><pri><p3><sg>,2013-03-06 08:09:25,8.156944444444445
242355,0.9999,1.283136574074074,2.0,1.0,1.0,en:milk/milk<n><sg>,274.0,0.5714285714285714,es->en,2,2,1362782990,u:h-iL,milk/milk<n><sg>,2013-03-08 22:49:50,22.83055555555556
406574,0.9999,1.9622569444444444,2.0,1.0,1.0,en:alive/alive<adj>,274.0,0.5714285714285714,pt->en,1,1,1362531598,u:iPBe,alive/alive<adj>,2013-03-06 00:59:58,0.9994444444444444
116690,0.9999,0.0326504629629629,8.0,3.0,1.0,en:do/do<vbdo><pres>,226.3044474907926,0.1333333333333333,es->en,2,2,1362939580,u:fDg-,do/do<vbdo><pres>,2013-03-10 18:19:40,18.32777777777778
322115,0.9999,0.0341203703703703,8.48528137423857,3.1622776601683795,1.0,en:a/a<det><ind><sg>,236.49255980250143,0.1248247782647448,es->en,1,1,1362503464,u:hetq,a/a<det><ind><sg>,2013-03-05 17:11:04,17.184444444444445
20884,0.9999,0.0073842592592592,7.937253933193772,1.4142135623730951,1.0,en:i/prpers<prn><subj><p1><mf><sg>,51.18122562889957,0.1483172228834891,es->en,2,2,1362341204,u:cD03,i/prpers<prn><subj><p1><mf><sg>,2013-03-03 20:06:44,20.112222222222226
316904,0.9999,0.016099537037037,2.0,1.0,1.0,en:<*sf>/actor<n><*numb>,111.58790728808668,0.5714285714285714,es->en,1,1,1362767263,u:hcFV,<*sf>/actor<n><*numb>,2013-03-08 18:27:43,18.461944444444445
77861,0.9999,0.9131828703703704,3.1622776601683795,1.0,1.0,en:water/water<n><sg>,274.0,0.3970982815514138,pt->en,1,1,1362445618,u:e8r7,water/water<n><sg>,2013-03-05 01:06:58,1.1161111111111113
451240,0.9999,0.0054166666666666,2.8284271247461903,1.4142135623730951,1.0,en:dogs/dog<n><pl>,37.54359497543104,0.4023689270621824,es->en,1,1,1362796968,u:igbT,dogs/dog<n><pl>,2013-03-09 02:42:48,2.7133333333333334
495081,0.9999,0.0021064814814814,2.0,1.0,1.0,en:chicken/chicken<n><sg>,14.600286934889844,0.5714285714285714,es->en,3,3,1363066134,u:jbpx,chicken/chicken<n><sg>,2013-03-12 05:28:54,5.4816666666666665
335501,0.9999,0.0016087962962962,3.3166247903554,1.4142135623730951,1.0,en:milk/milk<n><sg>,11.150768593130156,0.35444165269036,pt->en,1,1,1362623970,u:hmMf,milk/milk<n><sg>,2013-03-07 02:39:30,2.658333333333333
465086,0.9999,0.5360763888888889,1.7320508075688772,1.0,1.0,en:hour/hour<n><sg>,274.0,0.6220084679281462,es->en,1,1,1362500419,u:iiw_,hour/hour<n><sg>,2013-03-05 16:20:19,16.33861111111111
47617,0.9999,1.435162037037037,5.196152422706632,2.0,1.0,en:eats/eat<vblex><pri><p3><sg>,274.0,0.218065224930504,es->en,2,2,1362547496,u:dNCV,eats/eat<vblex><pri><p3><sg>,2013-03-06 05:24:56,5.415555555555556
288672,0.9999,0.0090856481481481,3.0,1.4142135623730951,1.0,en:girl/girl<n><sg>,62.9737650763106,0.3846153846153846,es->en,4,4,1362887948,u:hPfG,girl/girl<n><sg>,2013-03-10 03:59:08,3.985555555555556
457014,0.9999,4.070104166666667,3.872983346207417,1.4142135623730951,1.0,en:cheese/cheese<n><sg>,274.0,0.3091043866424956,es->en,3,3,1362697508,u:ihUe,cheese/cheese<n><sg>,2013-03-07 23:05:08,23.085555555555555
497301,0.9999,0.0047569444444444,2.449489742783178,1.4142135623730951,1.0,en:it/prpers<prn><subj><p3><nt><sg>,32.97097763867982,0.4449489742783178,es->en,1,1,1363039604,u:jfpP,it/prpers<prn><subj><p3><nt><sg>,2013-03-11 22:06:44,22.112222222222226
331551,0.9999,1.9025810185185184,2.6457513110645907,1.4142135623730951,1.0,en:saturday/saturday<n><sg>,274.0,0.4223410282785991,es->en,4,4,1362259417,u:hkG1,saturday/saturday<n><sg>,2013-03-02 21:23:37,21.39361111111111
101713,0.9999,0.0056944444444444,3.741657386773941,1.0,1.0,en:a/a<det><ind><sg>,39.46890753827365,0.337744552163173,es->en,1,1,1362919752,u:epgb,a/a<det><ind><sg>,2013-03-10 12:49:12,12.82
420099,0.9999,0.0407175925925925,2.0,1.0,1.0,en:boy/boy<n><sg>,274.0,0.5714285714285714,es->en,4,4,1362349503,u:iU5P,boy/boy<n><sg>,2013-03-03 22:25:03,22.4175
40654,0.9999,7.8394560185185185,3.4641016151377544,1.0,1.0,en:boy/boy<n><sg>,274.0,0.3642734410091836,pt->en,1,1,1362848676,u:d67v,boy/boy<n><sg>,2013-03-09 17:04:36,17.076666666666668
264787,0.9999,3.0903125,5.291502622129181,1.4142135623730951,1.0,en:child/child<n><sg>,274.0,0.2278594569415369,es->en,2,2,1362604016,u:h8h9,child/child<n><sg>,2013-03-06 21:06:56,21.11555555555556
120813,0.9999,4.969618055555555,2.0,1.0,1.0,en:hello/hello<ij>,274.0,0.5714285714285714,es->en,1,1,1362890339,u:fHcq,hello/hello<ij>,2013-03-10 04:38:59,4.649722222222222
298034,0.9999,7.045706018518518,1.7320508075688772,1.4142135623730951,1.0,en:spider/spider<n><sg>,274.0,0.5331501153669824,it->en,2,2,1362245600,u:hUd9,spider/spider<n><sg>,2013-03-02 17:33:20,17.555555555555557
378725,0.9999,7.199467592592592,2.8284271247461903,1.4142135623730951,1.0,en:apples/apple<n><pl>,274.0,0.4023689270621824,es->en,4,4,1362702875,u:iECo,apples/apple<n><pl>,2013-03-08 00:34:35,0.5763888888888888
60780,0.0001,0.0014814814814814,3.4641016151377544,3.0,1.0,en:speaks/speak<vblex><pri><p3><sg>,0.0104166666666666,0.2375696354407719,es->en,0,1,1362969306,u:dkiD,speaks/speak<vblex><pri><p3><sg>,2013-03-11 02:35:06,2.585
366187,0.9999,0.5399189814814814,2.0,1.0,1.0,en:you/prpers<prn><subj><p2><mf><sp>,274.0,0.5714285714285714,pt->en,2,2,1362767142,u:i7DI,you/prpers<prn><subj><p2><mf><sp>,2013-03-08 18:25:42,18.42833333333333
26825,0.9999,0.1404166666666666,13.601470508735444,4.0,1.0,en:they/prpers<prn><subj><p3><mf><pl>,274.0,0.0768545345257903,pt->en,2,2,1363036110,u:cZVY,they/prpers<prn><subj><p3><mf><pl>,2013-03-11 21:08:30,21.141666666666666
136261,0.9999,2.0316782407407405,2.0,1.4142135623730951,1.0,en:as/as<pr>,274.0,0.5,pt->en,1,1,1362885858,u:f_N8,as/as<pr>,2013-03-10 03:24:18,3.405
320886,0.9999,0.007974537037037,9.433981132056603,2.449489742783178,1.0,en:girl/girl<n><sg>,55.27251482494013,0.1178760941449134,pt->en,4,4,1362519573,u:heOZ,girl/girl<n><sg>,2013-03-05 21:39:33,21.659166666666664
39843,0.9999,1.9352546296296296,3.605551275463989,1.4142135623730951,1.0,en:ducks/duck<n><pl>,274.0,0.3297383103214111,es->en,1,1,1362314039,u:d4OR,ducks/duck<n><pl>,2013-03-03 12:33:59,12.56638888888889
148195,0.9999,1.0006597222222222,2.0,1.0,1.0,en:list/list<n><sg>,274.0,0.5714285714285714,es->en,1,1,1362684417,u:foJu,list/list<n><sg>,2013-03-07 19:26:57,19.449166666666667
452664,0.9999,0.0020023148148148,3.605551275463989,1.0,1.0,en:an/a<det><ind><sg>,13.878294723823863,0.3503469547164993,pt->en,3,3,1362565182,u:ih-o,an/a<det><ind><sg>,2013-03-06 10:19:42,10.328333333333331
306731,0.9999,12.87616898148148,2.6457513110645907,1.4142135623730951,1.0,en:turtles/turtle<n><pl>,274.0,0.4223410282785991,pt->en,1,1,1362602446,u:hYIW,turtles/turtle<n><pl>,2013-03-06 20:40:46,20.67944444444445
14100,0.0001,0.0050462962962962,2.8284271247461903,1.0,1.0,en:boy/boy<n><sg>,0.0104166666666666,0.4389479204314718,es->en,0,1,1362201493,u:bnfl,boy/boy<n><sg>,2013-03-02 05:18:13,5.303611111111111
132679,0.9999,1.1191550925925926,1.4142135623730951,1.0,1.0,en:night/night<n><sg>,274.0,0.682842712474619,es->en,1,1,1362216700,u:fVcZ,night/night<n><sg>,2013-03-02 09:31:40,9.52777777777778
78264,0.9999,0.0019907407407407,4.0,1.4142135623730951,1.0,en:his/his<det><pos><sp>,13.798073367038755,0.3,es->en,1,1,1362919558,u:e9WX,his/his<det><pos><sp>,2013-03-10 12:45:58,12.766111111111112
432838,0.9999,0.0826041666666666,2.6457513110645907,1.0,1.0,en:we/prpers<prn><subj><p1><mf><pl>,274.0,0.4645751311064591,es->en,1,1,1362662703,u:iZcZ,we/prpers<prn><subj><p1><mf><pl>,2013-03-07 13:25:03,13.4175
127435,0.9999,0.0040625,2.23606797749979,1.0,1.0,en:mother/mother<n><sg>,28.157696231573272,0.5295084971874737,es->en,1,1,1362141761,u:fR3L,mother/mother<n><sg>,2013-03-01 12:42:41,12.711388888888887
411048,0.9999,0.7756597222222222,1.7320508075688772,1.0,1.0,en:book/book<n><sg>,274.0,0.6220084679281462,es->en,2,2,1362504737,u:iQNI,book/book<n><sg>,2013-03-05 17:32:17,17.53805555555556
9464,0.9999,0.0112384259259259,5.744562646538029,2.8284271247461903,1.0,en:<*sf>/car<n><*numb>,77.89493743834088,0.1801061080590239,es->en,2,2,1362608597,u:b_Sq,<*sf>/car<n><*numb>,2013-03-06 22:23:17,22.38805555555556
492191,0.9999,2.966550925925926,2.23606797749979,1.0,1.0,en:my/my<det><pos><sp>,274.0,0.5295084971874737,pt->en,4,4,1362426115,u:izKu,my/my<det><pos><sp>,2013-03-04 19:41:55,19.698611111111116
179846,0.9999,0.0037731481481481,2.23606797749979,1.0,1.0,en:our/our<det><pos><sp>,26.15216231194555,0.5295084971874737,es->en,3,3,1362674696,u:gCQF,our/our<det><pos><sp>,2013-03-07 16:44:56,16.74888888888889
405681,0.9999,0.0057060185185185,7.280109889280518,2.0,1.0,en:girls/girl<n><pl>,39.54912889505876,0.1572899981233985,es->en,1,1,1363036458,u:iOpa,girls/girl<n><pl>,2013-03-11 21:14:18,21.238333333333333
166053,0.9999,0.0098032407407407,3.605551275463989,1.0,1.0,en:a/a<det><ind><sg>,67.94748919698736,0.3503469547164993,pt->en,3,3,1362941644,u:g319,a/a<det><ind><sg>,2013-03-10 18:54:04,18.90111111111111
316169,0.9999,1.188715277777778,2.0,1.0,1.0,en:plays/play<vblex><pri><p3><sg>,274.0,0.5714285714285714,es->en,1,1,1362705264,u:hbce,plays/play<vblex><pri><p3><sg>,2013-03-08 01:14:24,1.24
265794,0.9999,14.831354166666667,2.6457513110645907,1.4142135623730951,1.0,en:newspaper/newspaper<n><sg>,274.0,0.4223410282785991,pt->en,3,3,1362575293,u:h8s8,newspaper/newspaper<n><sg>,2013-03-06 13:08:13,13.136944444444444
176186,0.9999,1.941539351851852,5.830951894845301,1.4142135623730951,1.0,en:drinks/drink<vblex><pri><p3><sg>,274.0,0.2060776814432973,it->en,2,2,1362246542,u:g985,drinks/drink<vblex><pri><p3><sg>,2013-03-02 17:49:02,17.81722222222222
451915,0.9999,1.1014930555555555,1.4142135623730951,1.4142135623730951,1.0,en:hears/hear<vblex><pri><p3><sg>,274.0,0.5690355937288492,es->en,1,1,1362960271,u:igj2,hears/hear<vblex><pri><p3><sg>,2013-03-11 00:04:31,0.0752777777777777
128891,0.9999,24.18554398148148,2.6457513110645907,1.0,1.0,en:dreams/dream<n><pl>,274.0,0.4645751311064591,es->en,4,4,1362499469,u:fSBb,dreams/dream<n><pl>,2013-03-05 16:04:29,16.07472222222222
60425,0.9999,0.9726388888888888,3.605551275463989,1.0,1.0,en:answer/answer<n><sg>,274.0,0.3503469547164993,es->en,1,1,1362675689,u:dk6T,answer/answer<n><sg>,2013-03-07 17:01:29,17.02472222222222
1295,0.0001,0.0024652777777777,3.1622776601683795,2.23606797749979,1.0,en:water/water<n><sg>,0.0104166666666666,0.3036633917746106,es->en,0,1,1362251310,u:CZL,water/water<n><sg>,2013-03-02 19:08:30,19.141666666666666
93579,0.9999,0.0022337962962962,3.3166247903554,1.4142135623730951,1.0,en:chain/chain<n><sg>,15.482721859526045,0.35444165269036,es->en,1,1,1362159878,u:eaME,chain/chain<n><sg>,2013-03-01 17:44:38,17.74388888888889
164890,0.9999,19.052152777777778,8.54400374531753,1.0,1.0,en:eats/eat<vblex><pri><p3><sg>,274.0,0.1387368913857569,es->en,2,2,1362981677,u:g2VL,eats/eat<vblex><pri><p3><sg>,2013-03-11 06:01:17,6.021388888888889
487816,0.9999,10.60357638888889,4.123105625617661,2.23606797749979,1.0,en:is/be<vbser><pri><p3><sg>,274.0,0.2551294010674025,es->en,2,2,1362765903,u:ivuC,is/be<vbser><pri><p3><sg>,2013-03-08 18:05:03,18.084166666666665
102866,0.5,0.0052893518518518,4.69041575982343,1.7320508075688772,1.0,en:about/about<pr>,0.0104166666666666,0.2477931762897566,es->en,1,2,1362185371,u:erk0,about/about<pr>,2013-03-02 00:49:31,0.8252777777777778
180710,0.9999,0.0036226851851851,2.6457513110645907,1.0,1.0,en:hello/hello<ij>,25.10928467373913,0.4645751311064591,es->en,1,1,1362433618,u:gDJs,hello/hello<ij>,2013-03-04 21:46:58,21.782777777777778
463056,0.9999,0.3089583333333333,4.242640687119285,1.7320508075688772,1.0,en:fruit/fruit<n><sg>,274.0,0.2714191603095341,es->en,1,1,1362613992,u:iibU,fruit/fruit<n><sg>,2013-03-06 23:53:12,23.886666666666667
364203,0.9999,1.1635532407407407,2.23606797749979,1.4142135623730951,1.0,en:allow/allow<vblex><pres>,274.0,0.4706742197221988,es->en,2,2,1362801235,u:i6C,allow/allow<vblex><pres>,2013-03-09 03:53:55,3.8986111111111112
306340,0.9999,2.092013888888889,1.7320508075688772,1.0,1.0,en:turtle/turtle<n><sg>,274.0,0.6220084679281462,pt->en,4,4,1362169189,u:hY9w,turtle/turtle<n><sg>,2013-03-01 20:19:49,20.330277777777777
16593,0.9999,82.23818287037037,2.0,1.0,1.0,en:entry/entry<n><sg>,274.0,0.5714285714285714,es->en,1,1,1362259205,u:c0L9,entry/entry<n><sg>,2013-03-02 21:20:05,21.334722222222226
400110,0.5,0.0031712962962962,3.741657386773941,1.4142135623730951,1.0,en:an/a<det><ind><sg>,0.0104166666666666,0.3189809659318856,es->en,1,2,1362679506,u:iMtq,an/a<det><ind><sg>,2013-03-07 18:05:06,18.085
196301,0.9999,47.69118055555556,2.449489742783178,1.0,1.0,en:menu/menu<n><sg>,274.0,0.4943877491981309,es->en,1,1,1362972454,u:gRBk,menu/menu<n><sg>,2013-03-11 03:27:34,3.4594444444444448
167677,0.9999,0.0031481481481481,3.605551275463989,1.4142135623730951,1.0,en:read/read<vblex><pres>,21.82020904554966,0.3297383103214111,pt->en,3,3,1362947817,u:g43V,read/read<vblex><pres>,2013-03-10 20:36:57,20.61583333333333
187251,0.0001,3.073541666666667,2.6457513110645907,2.6457513110645907,1.0,en:recover/recover<vblex><inf>,0.231307058647433,0.2903594569415369,it->en,0,1,1362421455,u:gL_n,recover/recover<vblex><inf>,2013-03-04 18:24:15,18.404166666666665
97858,0.9999,0.0050925925925925,2.449489742783178,1.4142135623730951,1.0,en:duck/duck<n><sg>,35.29739698544798,0.4449489742783178,es->en,1,1,1362794989,u:eiGC,duck/duck<n><sg>,2013-03-09 02:09:49,2.163611111111111
142542,0.9999,9.0153125,2.8284271247461903,2.23606797749979,1.0,en:boat/boat<n><sg>,274.0,0.321895141649746,pt->en,4,4,1362772502,u:ffvV,boat/boat<n><sg>,2013-03-08 19:55:02,19.91722222222222
162567,0.9999,7.001053240740741,7.54983443527075,2.23606797749979,1.0,en:bread/bread<n><sg>,274.0,0.1492161630511054,es->en,1,1,1362453005,u:g1bQ,bread/bread<n><sg>,2013-03-05 03:10:05,3.168055555555556
196907,0.9999,0.0041435185185185,5.0,2.0,1.0,en:we/prpers<prn><subj><p1><mf><pl>,28.71924572906904,0.2258064516129032,es->en,1,1,1362841662,u:gRif,we/prpers<prn><subj><p1><mf><pl>,2013-03-09 15:07:42,15.128333333333334
160409,0.75,0.0070601851851851,6.0,2.0,1.0,en:are/be<vbser><pres>,0.017010957316996,0.1904761904761904,es->en,3,4,1362108476,u:g0BR,are/be<vbser><pres>,2013-03-01 03:27:56,3.465555555555556
356179,0.9999,0.003125,2.449489742783178,1.4142135623730951,1.0,en:yes/yes<adv>,21.65976633197944,0.4449489742783178,es->en,2,2,1362895446,u:i2SY,yes/yes<adv>,2013-03-10 06:04:06,6.068333333333333
279956,0.9999,0.1614351851851851,4.242640687119285,2.0,1.0,en:bread/bread<n><sg>,274.0,0.2601100286299702,pt->en,1,1,1362601912,u:hJWQ,bread/bread<n><sg>,2013-03-06 20:31:52,20.53111111111111
21587,0.80000001,0.0133449074074074,4.69041575982343,1.7320508075688772,1.0,en:apple/apple<n><sg>,0.0414530709400443,0.2477931762897566,es->en,4,5,1363028685,u:cF7m,apple/apple<n><sg>,2013-03-11 19:04:45,19.079166666666666
324090,0.9999,5.928310185185185,1.4142135623730951,1.4142135623730951,1.0,en:well/well<adv>,274.0,0.5690355937288492,it->en,1,1,1362215429,u:hg5l,well/well<adv>,2013-03-02 09:10:29,9.174722222222222
362238,0.9999,0.3789351851851852,2.8284271247461903,1.0,1.0,en:and/and<cnjcoo>,274.0,0.4389479204314718,es->en,3,3,1362708222,u:i5No,and/and<cnjcoo>,2013-03-08 02:03:42,2.0616666666666665
170972,0.9999,14.728310185185183,4.0,1.4142135623730951,1.0,en:he/prpers<prn><subj><p3><m><sg>,274.0,0.3,es->en,2,2,1362585138,u:g5yQ,he/prpers<prn><subj><p3><m><sg>,2013-03-06 15:52:18,15.871666666666668
166930,0.9999,28.86798611111111,1.7320508075688772,1.4142135623730951,1.0,en:horses/horse<n><pl>,274.0,0.5331501153669824,es->en,3,3,1362353276,u:g3ZF,horses/horse<n><pl>,2013-03-03 23:27:56,23.465555555555557
131080,0.9999,0.0028472222222222,1.7320508075688772,1.0,1.0,en:machine/machine<n><sg>,19.734453769136824,0.6220084679281462,es->en,1,1,1362939968,u:fUCn,machine/machine<n><sg>,2013-03-10 18:26:08,18.43555555555556
106083,0.9999,0.0312152777777777,2.0,1.4142135623730951,1.0,en:pair/pair<n><sg>,216.3569992494391,0.5,es->en,1,1,1363031410,u:f-WX,pair/pair<n><sg>,2013-03-11 19:50:10,19.83611111111111
122816,0.9999,1.026875,12.36931687685298,4.47213595499958,1.0,en:are/be<vbser><pres>,274.0,0.0821103821534456,es->en,2,2,1362751014,u:fKi0,are/be<vbser><pres>,2013-03-08 13:56:54,13.948333333333334
45928,0.9999,0.3545833333333333,19.72308292331602,6.244997998398398,1.0,en:are/be<vbser><pres>,274.0,0.0505187974960837,es->en,4,4,1362087425,u:dI2o,are/be<vbser><pres>,2013-02-28 21:37:05,21.61805555555556
28149,0.9999,10.45920138888889,2.0,1.0,1.0,en:<*sf>/wall<n><*numb>,274.0,0.5714285714285714,es->en,1,1,1362538223,u:ceI_,<*sf>/wall<n><*numb>,2013-03-06 02:50:23,2.8397222222222225
404416,0.9999,0.0024537037037037,2.449489742783178,2.0,1.0,en:duck/duck<n><sg>,17.006927638443116,0.3707908118985981,it->en,2,2,1362568507,u:iOR7,duck/duck<n><sg>,2013-03-06 11:15:07,11.251944444444444
49735,0.9999,33.95351851851852,6.164414002968976,1.0,1.0,en:it/prpers<prn><subj><p3><nt><sg>,274.0,0.1991320488529018,pt->en,3,3,1362345531,u:dSTj,it/prpers<prn><subj><p3><nt><sg>,2013-03-03 21:18:51,21.31416666666667
194838,0.9999,7.849652777777778,4.358898943540674,1.4142135623730951,1.0,en:skirts/skirt<n><pl>,274.0,0.276473867110464,es->en,2,2,1362269256,u:gQ5w,skirts/skirt<n><pl>,2013-03-03 00:07:36,0.1266666666666666
44058,0.9999,0.0229513888888888,6.082762530298219,1.0,1.0,en:where/where<adv><itg>,159.07895050487122,0.2020690632574554,es->en,2,2,1363007214,u:dBw6,where/where<adv><itg>,2013-03-11 13:06:54,13.115
376214,0.9999,1.003136574074074,2.0,1.0,1.0,en:her/her<det><pos><sp>,274.0,0.5714285714285714,es->en,3,3,1362090077,u:iDNG,her/her<det><pos><sp>,2013-02-28 22:21:17,22.354722222222225
350410,0.9999,0.0935763888888888,2.6457513110645907,1.7320508075688772,1.0,en:cheese/cheese<n><sg>,274.0,0.3871459425887159,es->en,2,2,1362948900,u:i-49,cheese/cheese<n><sg>,2013-03-10 20:55:00,20.916666666666668
9226,0.9999,0.006412037037037,3.1622776601683795,1.0,1.0,en:shoes/shoe<n><pl>,44.44263165895041,0.3970982815514138,es->en,1,1,1362982141,u:b_7E,shoes/shoe<n><pl>,2013-03-11 06:09:01,6.150277777777778
474891,0.9999,2.949895833333333,1.4142135623730951,1.4142135623730951,1.0,en:beef/beef<n><sg>,274.0,0.5690355937288492,es->en,1,1,1362418897,u:il_H,beef/beef<n><sg>,2013-03-04 17:41:37,17.69361111111111
63731,0.9999,0.0140277777777777,1.7320508075688772,1.0,1.0,en:us/prpers<prn><obj><p1><mf><pl>,97.22828442355215,0.6220084679281462,es->en,4,4,1362420877,u:dorY,us/prpers<prn><obj><p1><mf><pl>,2013-03-04 18:14:37,18.24361111111111
414854,0.9999,3.9976967592592594,2.449489742783178,1.4142135623730951,1.0,en:elephant/elephant<n><sg>,274.0,0.4449489742783178,es->en,1,1,1363071116,u:iRaZ,elephant/elephant<n><sg>,2013-03-12 06:51:56,6.865555555555555
19084,0.9999,151.98803240740742,3.0,1.4142135623730951,1.0,en:am/be<vbser><pri><p1><sg>,274.0,0.3846153846153846,es->en,9,9,1363038617,u:c6pm,am/be<vbser><pri><p1><sg>,2013-03-11 21:50:17,21.83805555555556
302734,0.9999,0.0041782407407407,11.04536101718726,2.6457513110645907,1.0,en:apple/apple<n><sg>,28.959909799424366,0.099582908528147,es->en,1,1,1362544766,u:hWjQ,apple/apple<n><sg>,2013-03-06 04:39:26,4.657222222222223
273300,0.9999,0.0017592592592592,5.830951894845301,2.23606797749979,1.0,en:i/prpers<prn><subj><p1><mf><sg>,12.193646231336574,0.1909988267035439,es->en,1,1,1362461959,u:hDDn,i/prpers<prn><subj><p1><mf><sg>,2013-03-05 05:39:19,5.655277777777778
483450,0.0001,0.0012037037037037,7.3484692283495345,2.8284271247461903,1.0,en:apple/apple<n><sg>,0.0104166666666666,0.1460698316929614,es->en,0,1,1363030470,u:ip6C,apple/apple<n><sg>,2013-03-11 19:34:30,19.575
446723,0.9999,1.0063773148148147,2.23606797749979,1.0,1.0,en:eats/eat<vblex><pri><p3><sg>,274.0,0.5295084971874737,es->en,2,2,1362425410,u:iekm,eats/eat<vblex><pri><p3><sg>,2013-03-04 19:30:10,19.502777777777776
187533,0.0001,6.2423726851851855,3.3166247903554,2.0,1.0,en:been/be<vbser><pp><@cond_perfect>,0.4697853555885627,0.3127426347267882,it->en,0,1,1362516463,u:gL_n,been/be<vbser><pp><@cond_perfect>,2013-03-05 20:47:43,20.79527777777778
197399,0.9999,6.112476851851852,1.7320508075688772,1.0,1.0,en:show/show<vblex><inf>,274.0,0.6220084679281462,es->en,1,1,1362918456,u:gS-c,show/show<vblex><inf>,2013-03-10 12:27:36,12.46
40229,0.9999,35.12695601851852,1.4142135623730951,1.0,1.0,en:sister/sister<n><sg>,274.0,0.682842712474619,es->en,1,1,1362502312,u:d55C,sister/sister<n><sg>,2013-03-05 16:51:52,16.864444444444445
